firstName,lastName,personId,gameId,gameDateTimeEst,playerteamCity,playerteamName,opponentteamCity,opponentteamName,gameType,gameLabel,gameSubLabel,seriesGameNumber,win,home,numMinutes,points,assists,blocks,steals,fieldGoalsAttempted,fieldGoalsMade,fieldGoalsPercentage,threePointersAttempted,threePointersMade,threePointersPercentage,freeThrowsAttempted,freeThrowsMade,freeThrowsPercentage,reboundsDefensive,reboundsOffensive,reboundsTotal,foulsPersonal,turnovers,plusMinusPoints,playerteamId,opponentteamId,comment,startingPosition,gameDate
Scottie,Barnes,1630567,42500132,2026-04-20 19:00:00,Toronto,Raptors,Cleveland,Cavaliers,Playoffs,East First Round,Game 2,2,0,0,39.65,26,5,1,2,19,11,0.579,4,1,0.25,4,3,0.75,3,1,4,4,4,-17,1610612761,1610612739,,F,2026-04-20 19:00:00
Brandon,Ingram,1627742,42500132,2026-04-20 19:00:00,Toronto,Raptors,Cleveland,Cavaliers,Playoffs,East First Round,Game 2,2,0,0,35.9,7,3,0,1,15,3,0.2,3,1,0.333,0,0,0.0,4,0,4,2,5,-15,1610612761,1610612739,,F,2026-04-20 19:00:00
Jonathan,Mogbo,1642367,42500132,2026-04-20 19:00:00,Toronto,Raptors,Cleveland,Cavaliers,Playoffs,East First Round,Game 2,2,0,0,,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1610612761,1610612739,DNP - Coach's Decision,,2026-04-20 19:00:00
RJ,Barrett,1629628,42500132,2026-04-20 19:00:00,Toronto,Raptors,Cleveland,Cavaliers,Playoffs,East First Round,Game 2,2,0,0,37.71666666666667,22,5,0,0,13,10,0.769,1,0,0.0,2,2,1.0,5,4,9,5,4,-9,1610612761,1610612739,,G,2026-04-20 19:00:00
James,Harden,201935,42500132,2026-04-20 19:00:00,Cleveland,Cavaliers,Toronto,Raptors,Playoffs,East First Round,Game 2,2,1,1,34.88333333333333,28,4,1,5,14,9,0.643,8,3,0.375,10,7,0.7,5,0,5,2,5,14,1610612739,1610612761,,G,2026-04-20 19:00:00
Scoot,Henderson,1630703,42500151,2026-04-19 21:00:00,Portland,Trail Blazers,San Antonio,Spurs,Playoffs,West First Round,Game 1,Game 1,0,0,27.04,18,3,0,1,11,7,0.636,4,2,0.5,2,2,1,3,0,3,4,3,-3,1610612757,1610612759,,G,2026-04-19 21:00:00
De'Aaron,Fox,1628368,42500151,2026-04-19 21:00:00,San Antonio,Spurs,Portland,Trail Blazers,Playoffs,West First Round,Game 1,Game 1,1,1,34.06,17,8,0,1,15,7,0.467,5,2,0.4,2,1,0.5,3,2,5,3,0,12,1610612759,1610612757,,G,2026-04-19 21:00:00
Mason,Plumlee,203486,42500151,2026-04-19 21:00:00,San Antonio,Spurs,Portland,Trail Blazers,Playoffs,West First Round,Game 1,Game 1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612759,1610612757,DNP - Coach's Decision,,2026-04-19 21:00:00
Keldon,Johnson,1629640,42500151,2026-04-19 21:00:00,San Antonio,Spurs,Portland,Trail Blazers,Playoffs,West First Round,Game 1,Game 1,1,1,20.06,3,1,0,1,4,1,0.25,2,1,0.5,0,0,0,4,3,7,2,2,2,1610612759,1610612757,,,2026-04-19 21:00:00
Lindy,Waters III,1630322,42500151,2026-04-19 21:00:00,San Antonio,Spurs,Portland,Trail Blazers,Playoffs,West First Round,Game 1,Game 1,1,1,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612759,1610612757,,,2026-04-19 21:00:00
Dylan,Harper,1642844,42500151,2026-04-19 21:00:00,San Antonio,Spurs,Portland,Trail Blazers,Playoffs,West First Round,Game 1,Game 1,1,1,23.15,6,2,0,0,7,3,0.429,2,0,0,0,0,0,3,1,4,2,2,18,1610612759,1610612757,,,2026-04-19 21:00:00
Julian,Champagnie,1630577,42500151,2026-04-19 21:00:00,San Antonio,Spurs,Portland,Trail Blazers,Playoffs,West First Round,Game 1,Game 1,1,1,29.58,6,2,1,3,3,2,0.667,3,2,0.667,0,0,0,4,1,5,2,1,13,1610612759,1610612757,,F,2026-04-19 21:00:00
Deni,Avdija,1630166,42500151,2026-04-19 21:00:00,Portland,Trail Blazers,San Antonio,Spurs,Playoffs,West First Round,Game 1,Game 1,0,0,39.28,30,5,1,1,21,12,0.571,5,2,0.4,6,4,0.667,9,1,10,2,2,-12,1610612757,1610612759,,F,2026-04-19 21:00:00
Kris,Murray,1631200,42500151,2026-04-19 21:00:00,Portland,Trail Blazers,San Antonio,Spurs,Playoffs,West First Round,Game 1,Game 1,0,0,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1610612757,1610612759,,,2026-04-19 21:00:00
Hansen,Yang,1642905,42500151,2026-04-19 21:00:00,Portland,Trail Blazers,San Antonio,Spurs,Playoffs,West First Round,Game 1,Game 1,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612757,1610612759,,,2026-04-19 21:00:00
Devin,Vassell,1630170,42500151,2026-04-19 21:00:00,San Antonio,Spurs,Portland,Trail Blazers,Playoffs,West First Round,Game 1,Game 1,1,1,34.15,15,2,2,0,13,5,0.385,9,4,0.444,2,1,0.5,3,0,3,2,1,8,1610612759,1610612757,,F,2026-04-19 21:00:00
Jerami,Grant,203924,42500151,2026-04-19 21:00:00,Portland,Trail Blazers,San Antonio,Spurs,Playoffs,West First Round,Game 1,Game 1,0,0,19.15,5,0,0,2,6,2,0.333,3,1,0.333,0,0,0,0,0,0,1,2,-25,1610612757,1610612759,,,2026-04-19 21:00:00
Toumani,Camara,1641739,42500151,2026-04-19 21:00:00,Portland,Trail Blazers,San Antonio,Spurs,Playoffs,West First Round,Game 1,Game 1,0,0,31.54,8,1,1,2,7,2,0.286,5,2,0.4,2,2,1,1,1,2,2,2,-15,1610612757,1610612759,,F,2026-04-19 21:00:00
Jrue,Holiday,201950,42500151,2026-04-19 21:00:00,Portland,Trail Blazers,San Antonio,Spurs,Playoffs,West First Round,Game 1,Game 1,0,0,35.35,9,11,0,1,15,4,0.267,7,1,0.143,0,0,0,2,2,4,3,1,-7,1610612757,1610612759,,G,2026-04-19 21:00:00
Robert,Williams III,1629057,42500151,2026-04-19 21:00:00,Portland,Trail Blazers,San Antonio,Spurs,Playoffs,West First Round,Game 1,Game 1,0,0,16.33,11,4,0,0,7,5,0.714,3,1,0.333,0,0,0,3,3,6,0,0,3,1610612757,1610612759,,,2026-04-19 21:00:00
Stephon,Castle,1642264,42500151,2026-04-19 21:00:00,San Antonio,Spurs,Portland,Trail Blazers,Playoffs,West First Round,Game 1,Game 1,1,1,32.39,17,7,0,0,13,4,0.308,5,1,0.2,8,8,1,6,1,7,3,3,-2,1610612759,1610612757,,G,2026-04-19 21:00:00
Matisse,Thybulle,1629680,42500151,2026-04-19 21:00:00,Portland,Trail Blazers,San Antonio,Spurs,Playoffs,West First Round,Game 1,Game 1,0,0,20.56,3,1,0,1,3,1,0.333,3,1,0.333,0,0,0,4,0,4,1,0,-4,1610612757,1610612759,,,2026-04-19 21:00:00
Kelly,Olynyk,203482,42500151,2026-04-19 21:00:00,San Antonio,Spurs,Portland,Trail Blazers,Playoffs,West First Round,Game 1,Game 1,1,1,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612759,1610612757,,,2026-04-19 21:00:00
Carter,Bryant,1642868,42500151,2026-04-19 21:00:00,San Antonio,Spurs,Portland,Trail Blazers,Playoffs,West First Round,Game 1,Game 1,1,1,4.27,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,0,1,1610612759,1610612757,,,2026-04-19 21:00:00
Shaedon,Sharpe,1631101,42500151,2026-04-19 21:00:00,Portland,Trail Blazers,San Antonio,Spurs,Playoffs,West First Round,Game 1,Game 1,0,0,21.52,10,2,0,1,13,4,0.308,4,0,0,2,2,1,1,0,1,1,0,9,1610612757,1610612759,,,2026-04-19 21:00:00
Blake,Wesley,1631104,42500151,2026-04-19 21:00:00,Portland,Trail Blazers,San Antonio,Spurs,Playoffs,West First Round,Game 1,Game 1,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612757,1610612759,,,2026-04-19 21:00:00
Bismack,Biyombo,202687,42500151,2026-04-19 21:00:00,San Antonio,Spurs,Portland,Trail Blazers,Playoffs,West First Round,Game 1,Game 1,1,1,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612759,1610612757,,,2026-04-19 21:00:00
Harrison,Barnes,203084,42500151,2026-04-19 21:00:00,San Antonio,Spurs,Portland,Trail Blazers,Playoffs,West First Round,Game 1,Game 1,1,1,11.28,2,0,0,0,2,0,0,1,0,0,2,2,1,0,1,1,0,0,0,1610612759,1610612757,,,2026-04-19 21:00:00
Vit,Krejci,1630249,42500151,2026-04-19 21:00:00,Portland,Trail Blazers,San Antonio,Spurs,Playoffs,West First Round,Game 1,Game 1,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612757,1610612759,,,2026-04-19 21:00:00
Donovan,Clingan,1642270,42500151,2026-04-19 21:00:00,Portland,Trail Blazers,San Antonio,Spurs,Playoffs,West First Round,Game 1,Game 1,0,0,21.42,4,1,0,0,7,2,0.286,3,0,0,0,0,0,6,1,7,3,0,-10,1610612757,1610612759,,C,2026-04-19 21:00:00
Luke,Kornet,1628436,42500151,2026-04-19 21:00:00,San Antonio,Spurs,Portland,Trail Blazers,Playoffs,West First Round,Game 1,Game 1,1,1,14.17,10,1,0,1,6,5,0.833,0,0,0,0,0,0,4,2,6,0,0,9,1610612759,1610612757,,,2026-04-19 21:00:00
Sidy,Cissoko,1631321,42500151,2026-04-19 21:00:00,Portland,Trail Blazers,San Antonio,Spurs,Playoffs,West First Round,Game 1,Game 1,0,0,0.53,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1610612757,1610612759,,,2026-04-19 21:00:00
Victor,Wembanyama,1641705,42500151,2026-04-19 21:00:00,San Antonio,Spurs,Portland,Trail Blazers,Playoffs,West First Round,Game 1,Game 1,1,1,32.5,35,1,2,0,21,13,0.619,6,5,0.833,5,4,0.8,5,0,5,2,4,4,1610612759,1610612757,,C,2026-04-19 21:00:00
Tobias,Harris,202699,42500101,2026-04-19 18:30:00,Detroit,Pistons,Orlando,Magic,Playoffs,East First Round,Game 1,Game 1,0,1,35.49,17,3,2,1,15,5,0.333,7,1,0.143,7,6,0.857,5,1,6,3,3,-15,1610612765,1610612753,,F,2026-04-19 18:30:00
Kevin,Huerter,1628989,42500101,2026-04-19 18:30:00,Detroit,Pistons,Orlando,Magic,Playoffs,East First Round,Game 1,Game 1,0,1,18.29,3,1,0,1,3,1,0.333,2,1,0.5,0,0,0,2,0,2,1,0,7,1610612765,1610612753,,,2026-04-19 18:30:00
Anthony,Black,1641710,42500101,2026-04-19 18:30:00,Orlando,Magic,Detroit,Pistons,Playoffs,East First Round,Game 1,Game 1,1,0,22.17,7,3,2,1,7,3,0.429,4,1,0.25,2,0,0,2,1,3,4,0,-3,1610612753,1610612765,,,2026-04-19 18:30:00
Goga,Bitadze,1629048,42500101,2026-04-19 18:30:00,Orlando,Magic,Detroit,Pistons,Playoffs,East First Round,Game 1,Game 1,1,0,11.16,4,1,2,0,2,1,0.5,0,0,0,2,2,1,3,3,6,1,0,-9,1610612753,1610612765,,,2026-04-19 18:30:00
Jase,Richardson,1642859,42500101,2026-04-19 18:30:00,Orlando,Magic,Detroit,Pistons,Playoffs,East First Round,Game 1,Game 1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612753,1610612765,DNP - Coach's Decision,,2026-04-19 18:30:00
Tristan,da Silva,1641783,42500101,2026-04-19 18:30:00,Orlando,Magic,Detroit,Pistons,Playoffs,East First Round,Game 1,Game 1,1,0,20.56,7,0,0,0,6,3,0.5,3,1,0.333,0,0,0,2,2,4,2,1,6,1610612753,1610612765,,,2026-04-19 18:30:00
Paul,Reed,1630194,42500101,2026-04-19 18:30:00,Detroit,Pistons,Orlando,Magic,Playoffs,East First Round,Game 1,Game 1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612765,1610612753,DNP - Coach's Decision,,2026-04-19 18:30:00
Ronald,Holland II,1641842,42500101,2026-04-19 18:30:00,Detroit,Pistons,Orlando,Magic,Playoffs,East First Round,Game 1,Game 1,0,1,10.43,2,1,0,1,2,1,0.5,0,0,0,0,0,0,2,0,2,1,2,-6,1610612765,1610612753,,,2026-04-19 18:30:00
Cade,Cunningham,1630595,42500101,2026-04-19 18:30:00,Detroit,Pistons,Orlando,Magic,Playoffs,East First Round,Game 1,Game 1,0,1,40.18,39,4,0,0,27,13,0.481,8,3,0.375,11,10,0.909,5,0,5,0,3,-1,1610612765,1610612753,,G,2026-04-19 18:30:00
Jevon,Carter,1628975,42500101,2026-04-19 18:30:00,Orlando,Magic,Detroit,Pistons,Playoffs,East First Round,Game 1,Game 1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612753,1610612765,DNP - Coach's Decision,,2026-04-19 18:30:00
Jett,Howard,1641724,42500101,2026-04-19 18:30:00,Orlando,Magic,Detroit,Pistons,Playoffs,East First Round,Game 1,Game 1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612753,1610612765,DNP - Coach's Decision,,2026-04-19 18:30:00
Moritz,Wagner,1629021,42500101,2026-04-19 18:30:00,Orlando,Magic,Detroit,Pistons,Playoffs,East First Round,Game 1,Game 1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612753,1610612765,DNP - Coach's Decision,,2026-04-19 18:30:00
Noah,Penda,1642869,42500101,2026-04-19 18:30:00,Orlando,Magic,Detroit,Pistons,Playoffs,East First Round,Game 1,Game 1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612753,1610612765,DNP - Coach's Decision,,2026-04-19 18:30:00
Jalen,Suggs,1630591,42500101,2026-04-19 18:30:00,Orlando,Magic,Detroit,Pistons,Playoffs,East First Round,Game 1,Game 1,1,0,36.06,16,4,1,3,16,6,0.375,10,3,0.3,1,1,1,3,1,4,6,1,11,1610612753,1610612765,,G,2026-04-19 18:30:00
Javonte,Green,1629750,42500101,2026-04-19 18:30:00,Detroit,Pistons,Orlando,Magic,Playoffs,East First Round,Game 1,Game 1,0,1,4.46,3,1,0,2,1,0,0,1,0,0,4,3,0.75,1,0,1,1,0,4,1610612765,1610612753,,,2026-04-19 18:30:00
Ausar,Thompson,1641709,42500101,2026-04-19 18:30:00,Detroit,Pistons,Orlando,Magic,Playoffs,East First Round,Game 1,Game 1,0,1,25.28,8,1,0,3,7,3,0.429,0,0,0,2,2,1,4,3,7,1,2,-5,1610612765,1610612753,,F,2026-04-19 18:30:00
Chaz,Lanier,1642404,42500101,2026-04-19 18:30:00,Detroit,Pistons,Orlando,Magic,Playoffs,East First Round,Game 1,Game 1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612765,1610612753,DNP - Coach's Decision,,2026-04-19 18:30:00
Tolu,Smith,1642449,42500101,2026-04-19 18:30:00,Detroit,Pistons,Orlando,Magic,Playoffs,East First Round,Game 1,Game 1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612765,1610612753,DNP - Coach's Decision,,2026-04-19 18:30:00
Wendell,Carter Jr.,1628976,42500101,2026-04-19 18:30:00,Orlando,Magic,Detroit,Pistons,Playoffs,East First Round,Game 1,Game 1,1,0,36.44,17,5,1,2,9,8,0.889,2,1,0.5,0,0,0,6,1,7,1,0,20,1610612753,1610612765,,C,2026-04-19 18:30:00
Jalen,Duren,1631105,42500101,2026-04-19 18:30:00,Detroit,Pistons,Orlando,Magic,Playoffs,East First Round,Game 1,Game 1,0,1,32.48,8,1,1,0,4,3,0.75,0,0,0,4,2,0.5,6,1,7,3,3,-21,1610612765,1610612753,,C,2026-04-19 18:30:00
Paolo,Banchero,1631094,42500101,2026-04-19 18:30:00,Orlando,Magic,Detroit,Pistons,Playoffs,East First Round,Game 1,Game 1,1,0,36.58,23,4,0,1,15,8,0.533,4,2,0.5,7,5,0.714,8,1,9,1,3,10,1610612753,1610612765,,F,2026-04-19 18:30:00
Isaiah,Stewart,1630191,42500101,2026-04-19 18:30:00,Detroit,Pistons,Orlando,Magic,Playoffs,East First Round,Game 1,Game 1,0,1,18.54,3,0,1,1,2,0,0,1,0,0,4,3,0.75,4,0,4,3,0,6,1610612765,1610612753,,,2026-04-19 18:30:00
Jamal,Cain,1631288,42500101,2026-04-19 18:30:00,Orlando,Magic,Detroit,Pistons,Playoffs,East First Round,Game 1,Game 1,1,0,8.58,2,0,0,0,2,1,0.5,1,0,0,0,0,0,1,0,1,2,2,-6,1610612753,1610612765,,,2026-04-19 18:30:00
Desmond,Bane,1630217,42500101,2026-04-19 18:30:00,Orlando,Magic,Detroit,Pistons,Playoffs,East First Round,Game 1,Game 1,1,0,34.36,17,5,0,2,20,7,0.35,8,1,0.125,2,2,1,4,2,6,5,2,17,1610612753,1610612765,,G,2026-04-19 18:30:00
Marcus,Sasser,1631204,42500101,2026-04-19 18:30:00,Detroit,Pistons,Orlando,Magic,Playoffs,East First Round,Game 1,Game 1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612765,1610612753,DNP - Coach's Decision,,2026-04-19 18:30:00
Franz,Wagner,1630532,42500101,2026-04-19 18:30:00,Orlando,Magic,Detroit,Pistons,Playoffs,East First Round,Game 1,Game 1,1,0,32.09,19,4,0,2,13,7,0.538,2,1,0.5,5,4,0.8,5,0,5,2,3,9,1610612753,1610612765,,F,2026-04-19 18:30:00
Caris,LeVert,1627747,42500101,2026-04-19 18:30:00,Detroit,Pistons,Orlando,Magic,Playoffs,East First Round,Game 1,Game 1,0,1,4.25,3,1,1,0,1,1,1,1,1,1,0,0,0,3,0,3,1,0,1,1610612765,1610612753,,,2026-04-19 18:30:00
Duncan,Robinson,1629130,42500101,2026-04-19 18:30:00,Detroit,Pistons,Orlando,Magic,Playoffs,East First Round,Game 1,Game 1,0,1,26.01,9,4,0,0,8,3,0.375,6,3,0.5,0,0,0,0,0,0,3,1,-14,1610612765,1610612753,,G,2026-04-19 18:30:00
Daniss,Jenkins,1642450,42500101,2026-04-19 18:30:00,Detroit,Pistons,Orlando,Magic,Playoffs,East First Round,Game 1,Game 1,0,1,22.19,6,2,1,0,7,1,0.143,6,1,0.167,6,3,0.5,1,1,2,0,0,-11,1610612765,1610612753,,,2026-04-19 18:30:00
Luguentz,Dort,1629652,42500141,2026-04-19 15:30:00,Oklahoma City,Thunder,Phoenix,Suns,Playoffs,West First Round,Game 1,Game 1,1,1,23.44,8,2,0,1,8,3,0.375,6,2,0.333,0,0,0,2,0,2,2,0,8,1610612760,1610612756,,G,2026-04-19 15:30:00
Jalen,Williams,1631114,42500141,2026-04-19 15:30:00,Oklahoma City,Thunder,Phoenix,Suns,Playoffs,West First Round,Game 1,Game 1,1,1,29.03,22,6,1,1,15,9,0.6,5,2,0.4,2,2,1,5,2,7,1,1,22,1610612760,1610612756,,F,2026-04-19 15:30:00
Jamaree,Bouyea,1631123,42500141,2026-04-19 15:30:00,Phoenix,Suns,Oklahoma City,Thunder,Playoffs,West First Round,Game 1,Game 1,0,0,7.34,3,1,0,1,3,1,0.333,0,0,0,2,1,0.5,2,1,3,0,0,-1,1610612756,1610612760,,,2026-04-19 15:30:00
Isaiah,Hartenstein,1628392,42500141,2026-04-19 15:30:00,Oklahoma City,Thunder,Phoenix,Suns,Playoffs,West First Round,Game 1,Game 1,1,1,19.45,8,2,2,0,4,4,1,0,0,0,0,0,0,4,4,8,4,1,7,1610612760,1610612756,,C,2026-04-19 15:30:00
Devin,Booker,1626164,42500141,2026-04-19 15:30:00,Phoenix,Suns,Oklahoma City,Thunder,Playoffs,West First Round,Game 1,Game 1,0,0,33.05,23,2,0,0,17,8,0.471,5,2,0.4,7,5,0.714,2,4,6,4,3,-25,1610612756,1610612760,,G,2026-04-19 15:30:00
Ajay,Mitchell,1642349,42500141,2026-04-19 15:30:00,Oklahoma City,Thunder,Phoenix,Suns,Playoffs,West First Round,Game 1,Game 1,1,1,21.48,9,2,0,2,7,3,0.429,4,3,0.75,0,0,0,2,3,5,1,0,22,1610612760,1610612756,,,2026-04-19 15:30:00
Collin,Gillespie,1631221,42500141,2026-04-19 15:30:00,Phoenix,Suns,Oklahoma City,Thunder,Playoffs,West First Round,Game 1,Game 1,0,0,23.13,8,2,0,1,6,3,0.5,4,2,0.5,0,0,0,2,0,2,1,2,-35,1610612756,1610612760,,,2026-04-19 15:30:00
Rasheer,Fleming,1642853,42500141,2026-04-19 15:30:00,Phoenix,Suns,Oklahoma City,Thunder,Playoffs,West First Round,Game 1,Game 1,0,0,7.34,9,0,0,0,3,3,1,3,3,1,0,0,0,0,0,0,0,0,-1,1610612756,1610612760,,,2026-04-19 15:30:00
Khaman,Maluach,1642863,42500141,2026-04-19 15:30:00,Phoenix,Suns,Oklahoma City,Thunder,Playoffs,West First Round,Game 1,Game 1,0,0,14.55,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,3,0,1,-10,1610612756,1610612760,,,2026-04-19 15:30:00
Royce,O'Neale,1626220,42500141,2026-04-19 15:30:00,Phoenix,Suns,Oklahoma City,Thunder,Playoffs,West First Round,Game 1,Game 1,0,0,22.41,4,3,1,0,2,1,0.5,2,1,0.5,2,1,0.5,3,0,3,2,0,-23,1610612756,1610612760,,,2026-04-19 15:30:00
Haywood,Highsmith,1629312,42500141,2026-04-19 15:30:00,Phoenix,Suns,Oklahoma City,Thunder,Playoffs,West First Round,Game 1,Game 1,0,0,7.27,0,1,0,0,2,0,0,2,0,0,0,0,0,1,1,2,0,1,-11,1610612756,1610612760,,,2026-04-19 15:30:00
Oso,Ighodaro,1642345,42500141,2026-04-19 15:30:00,Phoenix,Suns,Oklahoma City,Thunder,Playoffs,West First Round,Game 1,Game 1,0,0,25.52,0,3,0,0,3,0,0,0,0,0,0,0,0,2,7,9,3,1,-19,1610612756,1610612760,,C,2026-04-19 15:30:00
Amir,Coffey,1629599,42500141,2026-04-19 15:30:00,Phoenix,Suns,Oklahoma City,Thunder,Playoffs,West First Round,Game 1,Game 1,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1610612756,1610612760,,,2026-04-19 15:30:00
Kenrich,Williams,1629026,42500141,2026-04-19 15:30:00,Oklahoma City,Thunder,Phoenix,Suns,Playoffs,West First Round,Game 1,Game 1,1,1,7.34,2,1,0,0,3,1,0.333,2,0,0,0,0,0,2,2,4,0,0,1,1610612760,1610612756,,,2026-04-19 15:30:00
Shai,Gilgeous-Alexander,1628983,42500141,2026-04-19 15:30:00,Oklahoma City,Thunder,Phoenix,Suns,Playoffs,West First Round,Game 1,Game 1,1,1,29.11,25,7,2,0,18,5,0.278,4,0,0,17,15,0.882,3,1,4,2,0,24,1610612760,1610612756,,G,2026-04-19 15:30:00
Grayson,Allen,1628960,42500141,2026-04-19 15:30:00,Phoenix,Suns,Oklahoma City,Thunder,Playoffs,West First Round,Game 1,Game 1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610612756,1610612760,DNP - Coach's Decision,,2026-04-19 15:30:00
Alex,Caruso,1627936,42500141,2026-04-19 15:30:00,Oklahoma City,Thunder,Phoenix,Suns,Playoffs,West First Round,Game 1,Game 1,1,1,13.2,2,1,0,0,3,1,0.333,1,0,0,0,0,0,3,2,5,2,0,14,1610612760,1610612756,,,2026-04-19 15:30:00
Jaylin,Williams,1631119,42500141,2026-04-19 15:30:00,Oklahoma City,Thunder,Phoenix,Suns,Playoffs,West First Round,Game 1,Game 1,1,1,9.49,5,2,0,4,5,2,0.4,4,1,0.25,0,0,0,4,0,4,1,2,24,1610612760,1610612756,,,2026-04-19 15:30:00
Jordan,Goodwin,1630692,42500141,2026-04-19 15:30:00,Phoenix,Suns,Oklahoma City,Thunder,Playoffs,West First Round,Game 1,Game 1,0,0,4.59,2,0,0,0,4,1,0.25,3,0,0,0,0,0,0,0,0,2,0,0,1610612756,1610612760,,F,2026-04-19 15:30:00
Ryan,Dunn,1642346,42500141,2026-04-19 15:30:00,Phoenix,Suns,Oklahoma City,Thunder,Playoffs,West First Round,Game 1,Game 1,0,0,24.35,0,1,0,0,3,0,0,3,0,0,0,0,0,5,0,5,1,3,-14,1610612756,1610612760,,,2026-04-19 15:30:00
Dillon,Brooks,1628415,42500141,2026-04-19 15:30:00,Phoenix,Suns,Oklahoma City,Thunder,Playoffs,West First Round,Game 1,Game 1,0,0,32.19,18,2,0,0,22,6,0.273,10,3,0.3,3,3,1,7,0,7,4,2,-18,1610612756,1610612760,,F,2026-04-19 15:30:00
Jared,McCain,1642272,42500141,2026-04-19 15:30:00,Oklahoma City,Thunder,Phoenix,Suns,Playoffs,West First Round,Game 1,Game 1,1,1,8.29,5,0,0,0,5,2,0.4,3,1,0.333,0,0,0,0,0,0,2,0,6,1610612760,1610612756,,,2026-04-19 15:30:00
Aaron,Wiggins,1630598,42500141,2026-04-19 15:30:00,Oklahoma City,Thunder,Phoenix,Suns,Playoffs,West First Round,Game 1,Game 1,1,1,7.34,2,1,0,0,2,1,0.5,1,0,0,0,0,0,1,1,2,0,1,1,1610612760,1610612756,,,2026-04-19 15:30:00
Chet,Holmgren,1631096,42500141,2026-04-19 15:30:00,Oklahoma City,Thunder,Phoenix,Suns,Playoffs,West First Round,Game 1,Game 1,1,1,24.48,16,0,2,2,10,5,0.5,6,2,0.333,4,4,1,5,2,7,1,1,12,1610612760,1610612756,,F,2026-04-19 15:30:00
Cason,Wallace,1641717,42500141,2026-04-19 15:30:00,Oklahoma City,Thunder,Phoenix,Suns,Playoffs,West First Round,Game 1,Game 1,1,1,20.36,6,2,0,2,5,3,0.6,2,0,0,0,0,0,2,2,4,4,0,23,1610612760,1610612756,,,2026-04-19 15:30:00
Jalen,Green,1630224,42500141,2026-04-19 15:30:00,Phoenix,Suns,Oklahoma City,Thunder,Playoffs,West First Round,Game 1,Game 1,0,0,31.3,17,1,1,1,16,6,0.375,7,2,0.286,4,3,0.75,5,0,5,1,3,-19,1610612756,1610612760,,G,2026-04-19 15:30:00
Nikola,Topic,1642260,42500141,2026-04-19 15:30:00,Oklahoma City,Thunder,Phoenix,Suns,Playoffs,West First Round,Game 1,Game 1,1,1,4.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1610612760,1610612756,,,2026-04-19 15:30:00
Isaiah,Joe,1630198,42500141,2026-04-19 15:30:00,Oklahoma City,Thunder,Phoenix,Suns,Playoffs,West First Round,Game 1,Game 1,1,1,20.03,9,1,0,1,8,3,0.375,8,3,0.375,0,0,0,2,0,2,2,0,12,1610612760,1610612756,,,2026-04-19 15:30:00
